frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
2048,0.5951969344901545,0.594825924174602,0.6691829357769091,0.6052825223006342,0.606371767902057,0.6266600324468606,0.6052825223006342,0.6106280458838473,0.612419553310058,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.0
2049,0.594825924174602,0.6691829357769091,0.6052825223006342,0.606371767902057,0.6266600324468606,0.6052825223006342,0.6106280458838473,0.612419553310058,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.0
2050,0.6691829357769091,0.6052825223006342,0.606371767902057,0.6266600324468606,0.6052825223006342,0.6106280458838473,0.612419553310058,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.0
2051,0.6052825223006342,0.606371767902057,0.6266600324468606,0.6052825223006342,0.6106280458838473,0.612419553310058,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.0
2052,0.606371767902057,0.6266600324468606,0.6052825223006342,0.6106280458838473,0.612419553310058,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.0
2053,0.6266600324468606,0.6052825223006342,0.6106280458838473,0.612419553310058,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.0
2054,0.6052825223006342,0.6106280458838473,0.612419553310058,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.0
2055,0.6106280458838473,0.612419553310058,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.0
2056,0.612419553310058,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.0
2057,0.606371767902057,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.0
2058,0.6041932766992115,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.0
2059,0.6362720015329181,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.0
2060,0.6218103945724917,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.0
2061,0.6041932766992115,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.0
2062,0.612419553310058,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.0
2063,0.6034232111010011,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.0
2064,0.6216890203004649,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.0
2065,0.6319360471722772,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.0
2066,0.6041932766992115,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.0
2067,0.6146620631952376,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.0
2068,0.621935700695037,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.0
2069,0.621935700695037,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.0
2070,0.6095067909412575,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.0
2071,0.6095067909412575,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.0
2072,0.6013947489393773,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.0
2073,0.5986023529715359,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.0
2074,0.6480751901070033,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.0
2075,0.5986023529715359,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.0
2076,0.6151725100384926,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.0
2077,0.6246017826692655,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.0
2078,0.612419553310058,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.0
2079,0.6139261612828457,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.0
2080,0.6150474162254356,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.0
2081,0.6197452621078368,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.0
2082,0.6111244743612064,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.0
2083,0.6038628344057506,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.0
2084,0.627516676830689,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.0
2085,0.594825924174602,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.0
2086,0.6290097513046058,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.0
2087,0.5951969344901545,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.0
2088,0.6056998846719991,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.0
2089,0.6216890203004649,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.0
2090,0.6041932766992115,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.0
2091,0.655157005348115,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.0
2092,0.5739250017895786,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.0
2093,0.6566966984864403,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.0
2094,0.6188976322036912,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.0
2095,0.6563334649197534,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.0
2096,0.6566966984864403,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.0
2097,0.6487009112866975,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.0
2098,0.6216890203004649,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.0
2099,0.6587549482640355,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.0
2100,0.6053972014089463,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.0
2101,0.6507184227215801,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.0
2102,0.6352926569303031,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.0
2103,0.6630653650992175,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.0
2104,0.627211169742347,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.0
2105,0.6216890203004649,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.0
2106,0.6216890203004649,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.0
2107,0.6231956282732528,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.0
2108,0.6473317673169141,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.0
2109,0.6216890203004649,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.0
2110,0.666225261060721,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.0
2111,0.6391847639017186,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.0
2112,0.6140768058424472,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.0
2113,0.6048073388520402,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.0
2114,0.6319360471722772,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.0
2115,0.627516676830689,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.0
2116,0.6648352752286273,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.0
2117,0.6255707868454378,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.0
2118,0.6774046013599889,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.0
2119,0.6412745924070531,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.0
2120,0.6391847639017186,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.0
2121,0.6228323947065658,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.0
2122,0.6741924420876938,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.0
2123,0.6870734220324698,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.0
2124,0.6860759420146445,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.0
2125,0.685441963310547,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.0
2126,0.676821380827442,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.0
2127,0.6576657026626126,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.0
2128,0.6499006081927181,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.0
2129,0.6677962124030331,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.0
2130,0.6786867309588639,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.0
2131,0.6401537680778909,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.0
2132,0.6747756626202407,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.0
2133,0.6587549482640355,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,1.0
2134,0.6692732494835424,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,1.0
2135,0.676821380827442,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,1.0
2136,0.6574213802797662,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,1.0
2137,0.6754771051601883,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,1.0
2138,0.694878978280849,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,1.0
2139,0.6764449259398155,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,1.0
2140,0.6429327141238992,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,1.0
2141,0.6691860050485332,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,1.0
2142,0.5646501560385466,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,1.0
2143,0.32643691952611764,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,1.0
2144,0.34435224124813746,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,1.0
2145,0.3750471933302,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,1.0
2146,0.4947741746053322,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.0
2147,0.5879964451602618,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.0
2148,0.570620599522983,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.0
2149,0.6457237177562423,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.0
2150,0.6123216677758555,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.0
2151,0.5941122387759535,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.0
2152,0.5865717118472759,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.0
2153,0.6247008217673272,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.6237247174368692,0.0
2154,0.6533470474933721,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.6237247174368692,0.6508588860178192,0.0
2155,0.6139261612828457,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.6237247174368692,0.6508588860178192,0.6502632072367921,0.0
2156,0.6912844356488522,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.6237247174368692,0.6508588860178192,0.6502632072367921,0.6467374892470189,0.0
2157,0.6348623430399487,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.6237247174368692,0.6508588860178192,0.6502632072367921,0.6467374892470189,0.6395739226325104,0.0
2158,0.6387088396198443,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.6237247174368692,0.6508588860178192,0.6502632072367921,0.6467374892470189,0.6395739226325104,0.6228323947065658,0.0
2159,0.676821380827442,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.6237247174368692,0.6508588860178192,0.6502632072367921,0.6467374892470189,0.6395739226325104,0.6228323947065658,0.6577493672177752,0.0
2160,0.6246017826692655,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.6237247174368692,0.6508588860178192,0.6502632072367921,0.6467374892470189,0.6395739226325104,0.6228323947065658,0.6577493672177752,0.6418923703918381,0.0
2161,0.6492150198881187,0.6336558773353613,0.5965810622411934,0.6056998846719991,0.6237247174368692,0.6508588860178192,0.6502632072367921,0.6467374892470189,0.6395739226325104,0.6228323947065658,0.6577493672177752,0.6418923703918381,0.6205665567252537,0.0
