frame,ear,tag,mov_ear_3,mov_ear_5,mov_ear_7
4894,0.16962524439324422,0,0.0,0.0,0.0
4895,0.18128804303952284,0,0.0,0.0,0.0
4896,0.1895644529145477,0,0.0,0.0,0.0
4897,0.17687921921252647,0,0.0,0.0,0.0
4898,0.19340253513361236,0,0.0,0.0,0.0
4899,0.17113041062335,0,0.0,0.0,0.0
4900,0.1844608001111847,0,0.0,0.0,0.0
4901,0.1951943150633742,0,0.0,0.0,0.0
4902,0.2014798145894126,0,0.0,0.0,0.0
4903,0.18528149602419886,0,0.0,0.0,0.0
4904,0.20000184074103944,0,0.0,0.0,0.0
4905,0.18704486485798177,0,0.0,0.0,0.0
4906,0.1885719060574591,0,0.0,0.0,0.0
4907,0.19085319636802983,0,0.0,0.0,0.0
4908,0.19836116008593535,0,0.0,0.0,0.0
4909,0.20194202603022238,0,0.0,0.0,0.0
4910,0.18786591471662484,0,0.0,0.0,0.0
4911,0.17490477790839573,0,0.0,0.0,0.0
4912,0.18931812656967162,0,0.0,0.0,0.0
4913,0.19110531592476604,0,0.0,0.0,0.0
4914,0.18799963559352326,0,0.0,0.0,0.0
4915,0.16920412722086778,0,0.0,0.0,0.0
4916,0.1834380993164405,0,0.0,0.0,0.0
4917,0.16721786597880023,0,0.0,0.0,0.0
4918,0.17321789052113676,0,0.0,0.0,0.0
4919,0.17305262727207255,0,0.0,0.0,0.0
4920,0.12647466075060565,0,0.0,0.0,0.0
4921,0.12695094261305617,half,0.0,0.0,0.0
4922,0.1089009735379983,close,0.0,0.0,0.0
4923,0.10119886717943072,close,0.0,0.0,0.0
4924,0.09237359683418082,half,0.0,0.0,0.0
4925,0.11017858535148117,half,0.0,0.0,0.0
4926,0.12314812231823404,half,0.0,0.0,0.0
4927,0.13539594475943345,half,0.0,0.0,0.0
4928,0.15190901208878277,half,0.0,0.0,0.0
4929,0.15589686945659265,half,0.0,0.0,0.0
4930,0.17514210824089965,0,0.0,0.0,0.0
4931,0.16126482232205325,0,0.0,0.0,0.0
4932,0.16947449011356863,0,0.0,0.0,0.0
4933,0.16111299937784068,0,0.0,0.0,0.0
4934,0.163063500476757,0,0.0,0.0,0.0
4935,0.16776564403756195,0,0.0,0.0,0.0
4936,0.17142342367373295,0,0.0,0.0,0.0
4937,0.1789259909280238,0,0.0,0.0,0.0
4938,0.17910646905612732,0,0.0,0.0,0.0
4939,0.17072785566864976,0,0.0,0.0,0.0
4940,0.16465734261163306,0,0.0,0.0,0.0
4941,0.1749307257001173,0,0.0,0.0,0.0
4942,0.14667254434318186,0,0.0,0.0,0.0
4943,0.18478869546734392,0,0.0,0.0,0.0
4944,0.16900795287023695,0,0.0,0.0,0.0
4945,0.2108140929567269,0,0.0,0.0,0.0
4946,0.20643719331829313,0,0.0,0.0,0.0
4947,0.21705527019239834,0,0.0,0.0,0.0
4948,0.2193795162966567,0,0.0,0.0,0.0
4949,0.21874044360467942,0,0.0,0.0,0.0
4950,0.22179780530097637,0,0.0,0.0,0.0
4951,0.2248237875077972,0,0.0,0.0,0.0
4952,0.23388453288583239,0,0.0,0.0,0.0
4953,0.2214740844532387,0,0.0,0.0,0.0
4954,0.23111635967813055,0,0.0,0.0,0.0
4955,0.2379062597550661,0,0.0,0.0,0.0
4956,0.2410610700064778,0,0.0,0.0,0.0
4957,0.23449140325135132,0,0.0,0.0,0.0
4958,0.22870736158527277,0,0.0,0.0,0.0
4959,0.2410610700064778,0,0.0,0.0,0.0
4960,0.21479890103007504,0,0.0,0.0,0.0
4961,0.21245672892079978,0,0.0,0.0,0.0
4962,0.23203523011548383,0,0.0,0.0,0.0
4963,0.21576372719539572,0,0.0,0.0,0.0
4964,0.2076731607740137,0,0.0,0.0,0.0
4965,0.22826933261984617,0,0.0,0.0,0.0
4966,0.25364560539764863,0,0.0,0.0,0.0
4967,0.24616172155032434,0,0.0,0.0,0.0
4968,0.2537406108190976,0,0.0,0.0,0.0
4969,0.2712547466006061,0,0.0,0.0,0.0
4970,0.28361559116105933,0,0.0,0.0,0.0
4971,0.28664227689478927,0,0.0,0.0,0.0
4972,0.28084486879624293,0,0.0,0.0,0.0
4973,0.2778313503100914,0,0.0,0.0,0.0
4974,0.28422183517548394,0,0.0,0.0,0.0
4975,0.2840128630539892,0,0.0,0.0,0.0
4976,0.2871406009057352,0,0.0,0.0,0.0
4977,0.29608811797370893,0,0.0,0.0,0.0
4978,0.2677303942018665,0,0.0,0.0,0.0
4979,0.26200084222088116,0,0.0,0.0,0.0
4980,0.26630948525651255,0,0.0,0.0,0.0
4981,0.27438265461334316,0,0.0,0.0,0.0
4982,0.28537883565157496,0,0.0,0.0,0.0
4983,0.26496054127847846,0,0.0,0.0,0.0
4984,0.28304223412848784,0,0.0,0.0,0.0
4985,0.28168393576892004,0,0.0,0.0,0.0
4986,0.27522208583742225,0,0.0,0.0,0.0
4987,0.2862364452108309,0,0.0,0.0,0.0
4988,0.28390296794124914,0,0.0,0.0,0.0
4989,0.27521975803105625,0,0.0,0.0,0.0
4990,0.2755898692946015,0,0.0,0.0,0.0
4991,0.2800788728044642,0,0.0,0.0,0.0
4992,0.2837604809602382,0,0.0,0.0,0.0
4993,0.29522989318792575,0,0.0,0.0,0.0
4994,0.2874765613430413,0,0.0,0.0,0.0
4995,0.27940292519795984,0,0.0,0.0,0.0
4996,0.2800788728044642,0,0.0,0.0,0.0
4997,0.27909235293756485,0,0.0,0.0,0.0
4998,0.2753158209542872,0,0.0,0.0,0.0
4999,0.2852482882749655,0,0.0,0.0,0.0
5000,0.2696840282624806,0,0.0,0.0,0.0
5001,0.2706025080417004,0,0.0,0.0,0.0
5002,0.2907988142698298,0,0.0,0.0,0.0
5003,0.3004849973510296,0,0.0,0.0,0.0
5004,0.29691203624877704,0,0.0,0.0,0.0
5005,0.28132961710437476,0,0.0,0.0,0.0
5006,0.2755898692946015,0,0.0,0.0,0.0
5007,0.28704042782082023,0,0.0,0.0,0.0
5008,0.27468583495697385,0,0.0,0.0,0.0
5009,0.3047749688260315,0,0.0,0.0,0.0
5010,0.2820974080754911,0,0.0,0.0,0.0
5011,0.28225242047334653,0,0.0,0.0,0.0
5012,0.2784152681166916,0,0.0,0.0,0.0
5013,0.2922035953084603,0,0.0,0.0,0.0
5014,0.27505410225148746,0,0.0,0.0,0.0
5015,0.29396399621896574,0,0.0,0.0,0.0
5016,0.28459476540849027,0,0.0,0.0,0.0
5017,0.21064824610861735,0,0.0,0.0,0.0
5018,0.09191760531705209,half,0.0,0.0,0.0
5019,0.07893249828498292,close,0.0,0.0,0.0
5020,0.16873234488799024,close,0.0,0.0,0.0
5021,0.2235516141126216,half,0.0,0.0,0.0
5022,0.2434933220790385,half,0.0,0.0,0.0
5023,0.268434681290525,half,0.0,0.0,0.0
5024,0.25894814231576646,half,0.0,0.0,0.0
5025,0.27143679248995245,0,0.0,0.0,0.0
5026,0.3004418797475778,0,0.0,0.0,0.0
5027,0.2758883866997395,0,0.0,0.0,0.0
5028,0.27505410225148746,0,0.0,0.0,0.0
5029,0.27421301579874957,0,0.0,0.0,0.0
5030,0.2750610730302625,0,0.0,0.0,0.0
5031,0.25235339022624126,0,0.0,0.0,0.0
5032,0.23449140325135132,0,0.0,0.0,0.0
5033,0.23710888942570157,0,0.0,0.0,0.0
5034,0.22799648978710696,0,0.0,0.0,0.0
5035,0.2186256298620362,0,0.0,0.0,0.0
5036,0.21572201580857842,0,0.0,0.0,0.0
5037,0.21595333076191425,0,0.0,0.0,0.0
5038,0.2133652716395795,0,0.0,0.0,0.0
5039,0.22814305154262876,0,0.0,0.0,0.0
5040,0.21332582148016055,0,0.0,0.0,0.0
5041,0.2103660697248198,0,0.0,0.0,0.0
5042,0.21303111653153886,0,0.0,0.0,0.0
5043,0.23145263716240339,0,0.0,0.0,0.0
5044,0.2133652716395795,0,0.0,0.0,0.0
5045,0.2194047804060964,0,0.0,0.0,0.0
5046,0.20976366858829776,0,0.0,0.0,0.0
5047,0.20976366858829776,0,0.0,0.0,0.0
5048,0.21936533024667745,0,0.0,0.0,0.0
5049,0.21145727163462202,0,0.0,0.0,0.0
5050,0.22179780530097637,0,0.0,0.0,0.0
5051,0.21538513130974157,0,0.0,0.0,0.0
5052,0.19472913341407402,0,0.0,0.0,0.0
5053,0.21943061534072095,0,0.0,0.0,0.0
5054,0.2268844849763789,0,0.0,0.0,0.0
5055,0.2686038497907384,0,0.0,0.0,0.0
5056,0.3063069257809654,0,0.0,0.0,0.0
5057,0.31319923610759937,0,0.0,0.0,0.0
5058,0.29009456030081726,0,0.0,0.0,0.0
5059,0.30087172535832546,0,0.0,0.0,0.0
5060,0.30126336787976427,0,0.0,0.0,0.0
5061,0.30125739354433734,0,0.0,0.0,0.0
5062,0.29956559086203827,0,0.0,0.0,0.0
5063,0.29880262023462345,0,0.0,0.0,0.0
5064,0.29653823518092537,0,0.0,0.0,0.0
5065,0.3033664396289095,0,0.0,0.0,0.0
5066,0.31184373706620416,0,0.0,0.0,0.0
5067,0.3096968499251499,0,0.0,0.0,0.0
5068,0.3003363123520118,0,0.0,0.0,0.0
5069,0.30449749710170415,0,0.0,0.0,0.0
5070,0.31792273794514025,0,0.0,0.0,0.0
5071,0.3081509757325779,0,0.0,0.0,0.0
5072,0.3050056271098886,0,0.0,0.0,0.0
5073,0.31792273794514025,0,0.0,0.0,0.0
5074,0.31063296336514234,0,0.0,0.0,0.0
5075,0.3212930747570138,0,0.0,0.0,0.0
5076,0.30736946153991734,0,0.0,0.0,0.0
5077,0.3129015711485837,0,0.0,0.0,0.0
5078,0.3087624413866971,0,0.0,0.0,0.0
5079,0.3118375482772959,0,0.0,0.0,0.0
5080,0.2968437999146939,0,0.0,0.0,0.0
5081,0.2907854015758986,0,0.0,0.0,0.0
5082,0.3161343940796576,0,0.0,0.0,0.0
5083,0.31750176707879973,0,0.0,0.0,0.0
5084,0.3081509757325779,0,0.0,0.0,0.0
5085,0.29597748833970783,0,0.0,0.0,0.0
5086,0.30205879153233933,0,0.0,0.0,0.0
5087,0.2691168637290763,0,0.0,0.0,0.0
5088,0.2108297370505542,half,0.0,0.0,0.0
5089,0.17052519794278537,half,0.0,0.0,0.0
5090,0.14180546190161333,close,0.0,0.0,0.0
5091,0.13938211910619278,close,0.0,0.0,0.0
5092,0.21503694183641966,close,0.0,0.0,0.0
5093,0.18274273049803538,half,0.0,0.0,0.0
5094,0.21039974632075514,half,0.0,0.0,0.0
5095,0.22245770566496587,half,0.0,0.0,0.0
5096,0.21292340353474826,half,0.0,0.0,0.0
5097,0.2173659758782672,half,0.0,0.0,0.0
5098,0.2267778362055669,0,0.0,0.0,0.0
5099,0.227115149376545,0,0.0,0.0,0.0
5100,0.2488659708764991,0,0.0,0.0,0.0
5101,0.2220620728660469,0,0.0,0.0,0.0
5102,0.2173659758782672,0,0.0,0.0,0.0
5103,0.23861224471655898,0,0.0,0.0,0.0
5104,0.24354198996862592,0,0.0,0.0,0.0
5105,0.23830848626292744,0,0.0,0.0,0.0
5106,0.2445217938201666,0,0.0,0.0,0.0
5107,0.25826159744292443,0,0.0,0.0,0.0
5108,0.2615161427806866,0,0.0,0.0,0.0
5109,0.2626160378070379,0,0.0,0.0,0.0
5110,0.2866426936970162,0,0.0,0.0,0.0
5111,0.2703621638598466,0,0.0,0.0,0.0
5112,0.27866218852971913,0,0.0,0.0,0.0
5113,0.27505981023291437,0,0.0,0.0,0.0
5114,0.27670564691379507,0,0.0,0.0,0.0
5115,0.29078752102224986,0,0.0,0.0,0.0
5116,0.2970487220435381,0,0.0,0.0,0.0
5117,0.2898740300634782,0,0.0,0.0,0.0
5118,0.2898740300634782,0,0.0,0.0,0.0
5119,0.2983388347246544,0,0.0,0.0,0.0
5120,0.2907640976080147,0,0.0,0.0,0.0
5121,0.2963478919160951,0,0.0,0.0,0.0
5122,0.3035021811520603,0,0.0,0.0,0.0
5123,0.2833480814895693,0,0.0,0.0,0.0
5124,0.3043110429362943,0,0.0,0.0,0.0
5125,0.2993069149069792,0,0.0,0.0,0.0
5126,0.3010376787567388,0,0.0,0.0,0.0
5127,0.3206374864957001,0,0.0,0.0,0.0
5128,0.2996317949366075,0,0.0,0.0,0.0
5129,0.3091255960275235,0,0.0,0.0,0.0
5130,0.3087624413866971,0,0.0,0.0,0.0
5131,0.3008864271114181,0,0.0,0.0,0.0
5132,0.3029180630895146,0,0.0,0.0,0.0
5133,0.3022772725148347,0,0.0,0.0,0.0
5134,0.31446835526871814,0,0.0,0.0,0.0
5135,0.3022772725148347,0,0.0,0.0,0.0
5136,0.32028510410049515,0,0.0,0.0,0.0
5137,0.30564459174097436,0,0.0,0.0,0.0
5138,0.2993069149069792,0,0.0,0.0,0.0
5139,0.30197715384841395,0,0.0,0.0,0.0
5140,0.31442487102661115,0,0.0,0.0,0.0
5141,0.3204946441237022,0,0.0,0.0,0.0
5142,0.2982764967388315,0,0.0,0.0,0.0
5143,0.3127760972157194,0,0.0,0.0,0.0
5144,0.32108586536038364,0,0.0,0.0,0.0
5145,0.30951371341714384,0,0.0,0.0,0.0
5146,0.31791654915623196,0,0.0,0.0,0.0
5147,0.31487790813497557,0,0.0,0.0,0.0
5148,0.2998910329695249,0,0.0,0.0,0.0
5149,0.312705799784603,0,0.0,0.0,0.0
5150,0.3177630543483652,0,0.0,0.0,0.0
5151,0.31418551321140764,0,0.0,0.0,0.0
5152,0.3206374864957001,0,0.0,0.0,0.0
5153,0.31239820641142957,0,0.0,0.0,0.0
5154,0.31418551321140764,0,0.0,0.0,0.0
5155,0.32028510410049515,0,0.0,0.0,0.0
5156,0.32490578805120673,0,0.0,0.0,0.0
5157,0.3224313585692043,0,0.0,0.0,0.0
5158,0.31408595877526535,0,0.0,0.0,0.0
5159,0.29104619697730894,0,0.0,0.0,0.0
5160,0.2743868991193657,0,0.0,0.0,0.0
5161,0.28141725685058094,0,0.0,0.0,0.0
5162,0.2747770978889458,0,0.0,0.0,0.0
5163,0.27113725845205344,0,0.0,0.0,0.0
5164,0.28298006553247307,0,0.0,0.0,0.0
5165,0.2749171119869831,0,0.0,0.0,0.0
5166,0.26846535697915247,0,0.0,0.0,0.0
5167,0.2595748552917546,0,0.0,0.0,0.0
5168,0.26653582404257714,0,0.0,0.0,0.0
5169,0.268442131230796,0,0.0,0.0,0.0
5170,0.26562870380907105,0,0.0,0.0,0.0
5171,0.27469698046633534,0,0.0,0.0,0.0
5172,0.25640326098730054,0,0.0,0.0,0.0
5173,0.2501226907707286,0,0.0,0.0,0.0
5174,0.227115149376545,0,0.0,0.0,0.0
5175,0.2151212796844697,0,0.0,0.0,0.0
5176,0.25334066927782917,0,0.0,0.0,0.0
5177,0.2689731950983113,0,0.0,0.0,0.0
5178,0.28729807531354257,0,0.0,0.0,0.0
5179,0.2791550752732993,0,0.0,0.0,0.0
5180,0.29081622635673526,0,0.0,0.0,0.0
5181,0.289850555752427,0,0.0,0.0,0.0
5182,0.28844491004886363,0,0.0,0.0,0.0
5183,0.28165619365935834,0,0.0,0.0,0.0
5184,0.27943925987985413,0,0.0,0.0,0.0
5185,0.3001511112535914,0,0.0,0.0,0.0
5186,0.2618016699006097,0,0.0,0.0,0.0
5187,0.2836415343766754,0,0.0,0.0,0.0
5188,0.2702315525694808,0,0.0,0.0,0.0
5189,0.27751609683774536,0,0.0,0.0,0.0
5190,0.25618158767771004,0,0.0,0.0,0.0
5191,0.2527405835088673,0,0.0,0.0,0.0
5192,0.23388613119936139,0,0.0,0.0,0.0
5193,0.22513422249758838,0,0.0,0.0,0.0
5194,0.2216273334277281,0,0.0,0.0,0.0
5195,0.2360282030505679,0,0.0,0.0,0.0
5196,0.2261247270922822,0,0.0,0.0,0.0
5197,0.22523081293721825,0,0.0,0.0,0.0
5198,0.2217738153651298,0,0.0,0.0,0.0
5199,0.23788851292471785,0,0.0,0.0,0.0
5200,0.2214039997230628,0,0.0,0.0,0.0
5201,0.23132113215139444,0,0.0,0.0,0.0
5202,0.22506802519581492,0,0.0,0.0,0.0
5203,0.23762494921212393,0,0.0,0.0,0.0
5204,0.20807928987848334,0,0.0,0.0,0.0
5205,0.21364027186296886,0,0.0,0.0,0.0
5206,0.2110513244444146,0,0.0,0.0,0.0
5207,0.21166336039242606,0,0.0,0.0,0.0
5208,0.22254188768622302,0,0.0,0.0,0.0
5209,0.23234655131746734,0,0.0,0.0,0.0
5210,0.20575857880664344,0,0.0,0.0,0.0
5211,0.21097867876659782,0,0.0,0.0,0.0
5212,0.22643956385610142,0,0.0,0.0,0.0
5213,0.21760900406935724,0,0.0,0.0,0.0
5214,0.20251336588292784,0,0.0,0.0,0.0
5215,0.2007039170091276,0,0.0,0.0,0.0
5216,0.19453584867027796,0,0.0,0.0,0.0
5217,0.19487688799844977,0,0.0,0.0,0.0
5218,0.205889501903503,0,0.0,0.0,0.0
5219,0.19105723282445944,0,0.0,0.0,0.0
5220,0.20392834542997773,0,0.0,0.0,0.0
5221,0.19362160996190958,0,0.0,0.0,0.0
5222,0.2007209680724319,0,0.0,0.0,0.0
5223,0.19659731905233407,0,0.0,0.0,0.0
5224,0.20992018008833557,0,0.0,0.0,0.0
5225,0.20562382431420972,0,0.0,0.0,0.0
5226,0.20161290580087637,0,0.0,0.0,0.0
5227,0.24735849229547152,0,0.0,0.0,0.0
5228,0.2814077563974523,0,0.0,0.0,0.0
5229,0.291893863351183,0,0.0,0.0,0.0
5230,0.3042686834509578,0,0.0,0.0,0.0
5231,0.30610359082953137,0,0.0,0.0,0.0
5232,0.3121260552111189,0,0.0,0.0,0.0
5233,0.32412188327037006,0,0.0,0.0,0.0
5234,0.32028510410049515,0,0.0,0.0,0.0
5235,0.31369464536225755,0,0.0,0.0,0.0
5236,0.3159494779460259,0,0.0,0.0,0.0
5237,0.3192047112130423,0,0.0,0.0,0.0
5238,0.2804599625511642,0,0.0,0.0,0.0
5239,0.31408595877526535,0,0.0,0.0,0.0
5240,0.30452512307064517,0,0.0,0.0,0.0
5241,0.30817629917364375,0,0.0,0.0,0.0
5242,0.30153649872686694,0,0.0,0.0,0.0
5243,0.30735828061342446,0,0.0,0.0,0.0
5244,0.2957123773543261,0,0.0,0.0,0.0
5245,0.2900953052244474,0,0.0,0.0,0.0
5246,0.280721151556803,0,0.0,0.0,0.0
5247,0.29214629035838297,0,0.0,0.0,0.0
5248,0.2746627532180076,0,0.0,0.0,0.0
5249,0.2952707852432198,0,0.0,0.0,0.0
5250,0.28247236332922643,0,0.0,0.0,0.0
5251,0.25469166763042095,0,0.0,0.0,0.0
5252,0.2680983225851091,0,0.0,0.0,0.0
5253,0.28735753974028655,0,0.0,0.0,0.0
5254,0.263090687418862,0,0.0,0.0,0.0
5255,0.28523057670734386,0,0.0,0.0,0.0
5256,0.29575817140960153,0,0.0,0.0,0.0
5257,0.27747888144316135,0,0.0,0.0,0.0
5258,0.2874351232208996,0,0.0,0.0,0.0
5259,0.29493664376858386,0,0.0,0.0,0.0
5260,0.2717826450350796,0,0.0,0.0,0.0
5261,0.3019518304073481,0,0.0,0.0,0.0
5262,0.30564459174097436,0,0.0,0.0,0.0
5263,0.29956559086203827,0,0.0,0.0,0.0
5264,0.29350035704146893,0,0.0,0.0,0.0
5265,0.2711715818414644,0,0.0,0.0,0.0
5266,0.26979618748662615,0,0.0,0.0,0.0
5267,0.29209155662790487,0,0.0,0.0,0.0
5268,0.26846535697915247,0,0.0,0.0,0.0
5269,0.28118889413871107,0,0.0,0.0,0.0
5270,0.2500176142665584,0,0.0,0.0,0.0
5271,0.2691381641396241,0,0.0,0.0,0.0
5272,0.27612503013936285,0,0.0,0.0,0.0
5273,0.27800270458043075,0,0.0,0.0,0.0
5274,0.2684638526786825,0,0.0,0.0,0.0
5275,0.27281305258045785,0,0.0,0.0,0.0
5276,0.2764071295086571,0,0.0,0.0,0.0
5277,0.2812821957761503,0,0.0,0.0,0.0
5278,0.2628370053532754,0,0.0,0.0,0.0
5279,0.2900953052244474,0,0.0,0.0,0.0
5280,0.28840924639874466,0,0.0,0.0,0.0
5281,0.283641070244811,0,0.0,0.0,0.0
5282,0.28389974619987013,0,0.0,0.0,0.0
5283,0.29350035704146893,0,0.0,0.0,0.0
5284,0.28774676167367497,0,0.0,0.0,0.0
5285,0.2959001797017481,0,0.0,0.0,0.0
5286,0.2832953397661744,0,0.0,0.0,0.0
5287,0.27150054566578535,0,0.0,0.0,0.0
5288,0.2668835287263389,0,0.0,0.0,0.0
5289,0.16862141100466124,halfLeft,0.0,0.0,0.0
5290,0.12728978638590296,close,0.0,0.0,0.0
5291,0.1088831347609629,close,0.0,0.0,0.0
5292,0.1023118516607803,close,0.0,0.0,0.0
5293,0.13273381279667376,close,0.0,0.0,0.0
5294,0.15542551381667125,half,0.0,0.0,0.0
5295,0.20903538850617054,half,0.0,0.0,0.0
5296,0.22896145055692024,half,0.0,0.0,0.0
5297,0.25508101458753163,half,0.0,0.0,0.0
5298,0.26744093910562816,half,0.0,0.0,0.0
5299,0.27544187552819754,0,0.0,0.0,0.0
5300,0.2666048626574,half,0.0,0.0,0.0
5301,0.2816702060953866,0,0.0,0.0,0.0
5302,0.29149233980649036,0,0.0,0.0,0.0
5303,0.28266147600783165,0,0.0,0.0,0.0
5304,0.27599358372548133,0,0.0,0.0,0.0
5305,0.279826878588437,0,0.0,0.0,0.0
5306,0.28091304004006923,0,0.0,0.0,0.0
5307,0.3003331570503869,0,0.0,0.0,0.0
5308,0.28925750095452774,0,0.0,0.0,0.0
5309,0.2926024325026421,0,0.0,0.0,0.0
5310,0.3068042436065954,0,0.0,0.0,0.0
5311,0.2981802767615691,0,0.0,0.0,0.0
5312,0.28577321534325995,0,0.0,0.0,0.0
5313,0.2869026334812227,0,0.0,0.0,0.0
5314,0.2717984500962489,0,0.0,0.0,0.0
5315,0.2935394649561479,0,0.0,0.0,0.0
5316,0.3018414685064488,0,0.0,0.0,0.0
5317,0.3032429431191429,0,0.0,0.0,0.0
5318,0.2893352890402976,0,0.0,0.0,0.0
5319,0.3016791377993684,0,0.0,0.0,0.0
5320,0.2936236260028085,0,0.0,0.0,0.0
5321,0.29634228947214725,0,0.0,0.0,0.0
5322,0.2963164095225548,0,0.0,0.0,0.0
5323,0.28479373013006504,0,0.0,0.0,0.0
5324,0.2876603234084435,0,0.0,0.0,0.0
5325,0.28332460717851804,0,0.0,0.0,0.0
5326,0.29513006309956435,0,0.0,0.0,0.0
5327,0.3046979803224549,0,0.0,0.0,0.0
5328,0.3023155471260327,0,0.0,0.0,0.0
5329,0.29389281909524634,0,0.0,0.0,0.0
5330,0.2867084044090543,0,0.0,0.0,0.0
5331,0.3099582339093072,0,0.0,0.0,0.0
5332,0.29728167639194636,0,0.0,0.0,0.0
5333,0.2953120496069415,0,0.0,0.0,0.0
5334,0.27694270754604305,0,0.0,0.0,0.0
5335,0.2862255147239957,0,0.0,0.0,0.0
5336,0.30703088839314374,0,0.0,0.0,0.0
5337,0.2867084044090543,0,0.0,0.0,0.0
5338,0.2893759190695665,0,0.0,0.0,0.0
5339,0.2864487626412203,0,0.0,0.0,0.0
5340,0.2867195912115478,0,0.0,0.0,0.0
5341,0.2864487626412203,0,0.0,0.0,0.0
5342,0.29295060652704086,0,0.0,0.0,0.0
5343,0.28548349577182874,0,0.0,0.0,0.0
5344,0.29013522561450755,0,0.0,0.0,0.0
5345,0.28152317872082905,0,0.0,0.0,0.0
5346,0.3035238785099329,0,0.0,0.0,0.0
5347,0.2843904674060103,0,0.0,0.0,0.0
5348,0.292814252691964,0,0.0,0.0,0.0
5349,0.2865581231945874,0,0.0,0.0,0.0
5350,0.2908559174412214,0,0.0,0.0,0.0
5351,0.2825959658298852,0,0.0,0.0,0.0
5352,0.27917114464536147,0,0.0,0.0,0.0
5353,0.28141725685058094,0,0.0,0.0,0.0
5354,0.2984695859102716,0,0.0,0.0,0.0
5355,0.284152665264355,0,0.0,0.0,0.0
5356,0.300860143426909,0,0.0,0.0,0.0
5357,0.3023229533777646,0,0.0,0.0,0.0
5358,0.26419246585311423,0,0.0,0.0,0.0
5359,0.2937935716068452,0,0.0,0.0,0.0
5360,0.29608305143922986,0,0.0,0.0,0.0
5361,0.3040237935978499,0,0.0,0.0,0.0
5362,0.2881809159904847,0,0.0,0.0,0.0
5363,0.2976331665371209,0,0.0,0.0,0.0
5364,0.2976331665371209,0,0.0,0.0,0.0
5365,0.2978924045700383,0,0.0,0.0,0.0
5366,0.2982503696116222,0,0.0,0.0,0.0
5367,0.30196380797786204,0,0.0,0.0,0.0
5368,0.30753131934909583,0,0.0,0.0,0.0
5369,0.3230178452944851,0,0.0,0.0,0.0
5370,0.31210914273977186,0,0.0,0.0,0.0
5371,0.31282196610862745,0,0.0,0.0,0.0
5372,0.31311809460468987,0,0.0,0.0,0.0
5373,0.3050972034786692,0,0.0,0.0,0.0
5374,0.32913969375693897,0,0.0,0.0,0.0
5375,0.33610324274554204,0,0.0,0.0,0.0
5376,0.32473800945669945,0,0.0,0.0,0.0
5377,0.33195489269111034,0,0.0,0.0,0.0
5378,0.32856942473655393,0,0.0,0.0,0.0
5379,0.32638548552876545,0,0.0,0.0,0.0
5380,0.3395065395795886,0,0.0,0.0,0.0
5381,0.31721721641167533,0,0.0,0.0,0.0
5382,0.3257177313296255,0,0.0,0.0,0.0
5383,0.3308736277980171,0,0.0,0.0,0.0
5384,0.33090895266431297,0,0.0,0.0,0.0
5385,0.3305800150116127,0,0.0,0.0,0.0
5386,0.32856942473655393,0,0.0,0.0,0.0
5387,0.31921512880346503,0,0.0,0.0,0.0
5388,0.3278179312380562,0,0.0,0.0,0.0
5389,0.30101045735808174,0,0.0,0.0,0.0
5390,0.302400297319146,0,0.0,0.0,0.0
5391,0.30074417535354725,0,0.0,0.0,0.0
5392,0.2990562303485737,0,0.0,0.0,0.0
5393,0.3003014981871789,0,0.0,0.0,0.0
5394,0.2978826523489597,0,0.0,0.0,0.0
5395,0.28256612451162655,0,0.0,0.0,0.0
5396,0.28187591466681916,0,0.0,0.0,0.0
5397,0.2916141665464641,0,0.0,0.0,0.0
5398,0.28586933806324244,0,0.0,0.0,0.0
5399,0.28611650058511,0,0.0,0.0,0.0
5400,0.28709155037993467,0,0.0,0.0,0.0
5401,0.3034515047370587,0,0.0,0.0,0.0
5402,0.283952487923265,0,0.0,0.0,0.0
5403,0.2988813831713205,0,0.0,0.0,0.0
5404,0.28360731952248663,0,0.0,0.0,0.0
5405,0.2979859181515434,0,0.0,0.0,0.0
5406,0.2892441179456571,0,0.0,0.0,0.0
5407,0.3048702468620225,0,0.0,0.0,0.0
5408,0.3047091076984297,0,0.0,0.0,0.0
5409,0.3023525785141322,0,0.0,0.0,0.0
5410,0.29223420478013573,0,0.0,0.0,0.0
5411,0.2872266622764999,0,0.0,0.0,0.0
5412,0.2793765864142595,0,0.0,0.0,0.0
5413,0.2692505643816867,0,0.0,0.0,0.0
5414,0.2799818365076351,0,0.0,0.0,0.0
5415,0.29082461357708067,0,0.0,0.0,0.0
5416,0.299457930548376,0,0.0,0.0,0.0
5417,0.28027985177421305,0,0.0,0.0,0.0
5418,0.28979550531225184,0,0.0,0.0,0.0
5419,0.2955860761322448,0,0.0,0.0,0.0
5420,0.2887758461391117,0,0.0,0.0,0.0
5421,0.2776127202199594,0,0.0,0.0,0.0
5422,0.29218586570259564,0,0.0,0.0,0.0
5423,0.29419242134456713,0,0.0,0.0,0.0
5424,0.292905546934645,0,0.0,0.0,0.0
5425,0.28876650274328786,0,0.0,0.0,0.0
5426,0.28316286645622024,0,0.0,0.0,0.0
5427,0.295320739463428,0,0.0,0.0,0.0
5428,0.28551720112860435,0,0.0,0.0,0.0
5429,0.29763241869078855,0,0.0,0.0,0.0
5430,0.2941251795589598,0,0.0,0.0,0.0
